Date,Hour,Daily Peak Probability
6/12/2008,10,0.041666666666666664
6/12/2008,11,0.041666666666666664
6/12/2008,12,0.005050505050505051
6/12/2008,13,0.041666666666666664
6/12/2008,14,0.015151515151515152
6/12/2008,15,0.07575757575757576
6/12/2008,16,0.08080808080808081
6/12/2008,17,0.1717171717171717
6/12/2008,18,0.5656565656565656
6/12/2008,19,0.050505050505050504
6/12/2008,20,0.041666666666666664
6/12/2008,21,0.025252525252525252
6/12/2008,22,0.010101010101010102
6/12/2008,23,0.041666666666666664
6/12/2008,24,0.041666666666666664
6/13/2008,1,0.041666666666666664
6/13/2008,2,0.041666666666666664
6/13/2008,3,0.041666666666666664
6/13/2008,4,0.041666666666666664
6/13/2008,5,0.041666666666666664
6/13/2008,6,0.041666666666666664
6/13/2008,7,0.041666666666666664
6/13/2008,8,0.041666666666666664
6/13/2008,9,0.041666666666666664
6/13/2008,10,0.041666666666666664
6/13/2008,11,0.041666666666666664
6/13/2008,12,0.005050505050505051
6/13/2008,13,0.041666666666666664
6/13/2008,14,0.015151515151515152
6/13/2008,15,0.07575757575757576
6/13/2008,16,0.08080808080808081
6/13/2008,17,0.1717171717171717
6/13/2008,18,0.5656565656565656
6/13/2008,19,0.050505050505050504
6/13/2008,20,0.041666666666666664
6/13/2008,21,0.025252525252525252
6/13/2008,22,0.010101010101010102
6/13/2008,23,0.041666666666666664
6/13/2008,24,0.041666666666666664
6/14/2008,1,0.041666666666666664
6/14/2008,2,0.041666666666666664
6/14/2008,3,0.041666666666666664
6/14/2008,4,0.041666666666666664
6/14/2008,5,0.041666666666666664
6/14/2008,6,0.041666666666666664
6/14/2008,7,0.041666666666666664
6/14/2008,8,0.041666666666666664
6/14/2008,9,0.041666666666666664
6/14/2008,10,0.041666666666666664
6/14/2008,11,0.041666666666666664
6/14/2008,12,0.041666666666666664
6/14/2008,13,0.01282051282051282
6/14/2008,14,0.01282051282051282
6/14/2008,15,0.01282051282051282
6/14/2008,16,0.10256410256410256
6/14/2008,17,0.2564102564102564
6/14/2008,18,0.5641025641025641
6/14/2008,19,0.01282051282051282
6/14/2008,20,0.041666666666666664
6/14/2008,21,0.041666666666666664
6/14/2008,22,0.02564102564102564
6/14/2008,23,0.041666666666666664
6/14/2008,24,0.041666666666666664
6/15/2008,1,0.041666666666666664
6/15/2008,2,0.041666666666666664
6/15/2008,3,0.041666666666666664
6/15/2008,4,0.041666666666666664
6/15/2008,5,0.041666666666666664
6/15/2008,6,0.041666666666666664
6/15/2008,7,0.041666666666666664
6/15/2008,8,0.041666666666666664
6/15/2008,9,0.041666666666666664
6/15/2008,10,0.041666666666666664
6/15/2008,11,0.041666666666666664
6/15/2008,12,0.041666666666666664
6/15/2008,13,0.01282051282051282
6/15/2008,14,0.01282051282051282
6/15/2008,15,0.01282051282051282
6/15/2008,16,0.10256410256410256
6/15/2008,17,0.2564102564102564
6/15/2008,18,0.5641025641025641
6/15/2008,19,0.01282051282051282
6/15/2008,20,0.041666666666666664
6/15/2008,21,0.041666666666666664
6/15/2008,22,0.02564102564102564
6/15/2008,23,0.041666666666666664
6/15/2008,24,0.041666666666666664
6/16/2008,1,0.041666666666666664
6/16/2008,2,0.041666666666666664
6/16/2008,3,0.041666666666666664
6/16/2008,4,0.041666666666666664
6/16/2008,5,0.041666666666666664
6/16/2008,6,0.041666666666666664
6/16/2008,7,0.041666666666666664
6/16/2008,8,0.041666666666666664
6/16/2008,9,0.041666666666666664
6/16/2008,10,0.041666666666666664
6/16/2008,11,0.041666666666666664
6/16/2008,12,0.005050505050505051
6/16/2008,13,0.041666666666666664
6/16/2008,14,0.015151515151515152
6/16/2008,15,0.07575757575757576
6/16/2008,16,0.08080808080808081
6/16/2008,17,0.1717171717171717
6/16/2008,18,0.5656565656565656
6/16/2008,19,0.050505050505050504
6/16/2008,20,0.041666666666666664
6/16/2008,21,0.025252525252525252
6/16/2008,22,0.010101010101010102
6/16/2008,23,0.041666666666666664
6/16/2008,24,0.041666666666666664
6/17/2008,1,0.041666666666666664
6/17/2008,2,0.041666666666666664
6/17/2008,3,0.041666666666666664
6/17/2008,4,0.041666666666666664
6/17/2008,5,0.041666666666666664
6/17/2008,6,0.041666666666666664
6/17/2008,7,0.041666666666666664
6/17/2008,8,0.041666666666666664
6/17/2008,9,0.041666666666666664
6/17/2008,10,0.041666666666666664
6/17/2008,11,0.041666666666666664
6/17/2008,12,0.005050505050505051
6/17/2008,13,0.041666666666666664
6/17/2008,14,0.015151515151515152
6/17/2008,15,0.07575757575757576
6/17/2008,16,0.08080808080808081
6/17/2008,17,0.1717171717171717
6/17/2008,18,0.5656565656565656
6/17/2008,19,0.050505050505050504
6/17/2008,20,0.041666666666666664
6/17/2008,21,0.025252525252525252
6/17/2008,22,0.010101010101010102
6/17/2008,23,0.041666666666666664
6/17/2008,24,0.041666666666666664
6/18/2008,1,0.041666666666666664
6/18/2008,2,0.041666666666666664
6/18/2008,3,0.041666666666666664
6/18/2008,4,0.041666666666666664
6/18/2008,5,0.041666666666666664
6/18/2008,6,0.041666666666666664
6/18/2008,7,0.041666666666666664
6/18/2008,8,0.041666666666666664
6/18/2008,9,0.041666666666666664
6/18/2008,10,0.041666666666666664
6/18/2008,11,0.041666666666666664
6/18/2008,12,0.005050505050505051
6/18/2008,13,0.041666666666666664
6/18/2008,14,0.015151515151515152
6/18/2008,15,0.07575757575757576
6/18/2008,16,0.08080808080808081
6/18/2008,17,0.1717171717171717
6/18/2008,18,0.5656565656565656
6/18/2008,19,0.050505050505050504
6/18/2008,20,0.041666666666666664
6/18/2008,21,0.025252525252525252
6/18/2008,22,0.010101010101010102
6/18/2008,23,0.041666666666666664
6/18/2008,24,0.041666666666666664
6/19/2008,1,0.041666666666666664
6/19/2008,2,0.041666666666666664
6/19/2008,3,0.041666666666666664
6/19/2008,4,0.041666666666666664
6/19/2008,5,0.041666666666666664
6/19/2008,6,0.041666666666666664
6/19/2008,7,0.041666666666666664
6/19/2008,8,0.041666666666666664
6/19/2008,9,0.041666666666666664
6/19/2008,10,0.041666666666666664
6/19/2008,11,0.041666666666666664
6/19/2008,12,0.005050505050505051
6/19/2008,13,0.041666666666666664
6/19/2008,14,0.015151515151515152
6/19/2008,15,0.07575757575757576
6/19/2008,16,0.08080808080808081
6/19/2008,17,0.1717171717171717
6/19/2008,18,0.5656565656565656
6/19/2008,19,0.050505050505050504
6/19/2008,20,0.041666666666666664
6/19/2008,21,0.025252525252525252
6/19/2008,22,0.010101010101010102
6/19/2008,23,0.041666666666666664
6/19/2008,24,0.041666666666666664
6/20/2008,1,0.041666666666666664
6/20/2008,2,0.041666666666666664
6/20/2008,3,0.041666666666666664
6/20/2008,4,0.041666666666666664
6/20/2008,5,0.041666666666666664
6/20/2008,6,0.041666666666666664
6/20/2008,7,0.041666666666666664
6/20/2008,8,0.041666666666666664
6/20/2008,9,0.041666666666666664
6/20/2008,10,0.041666666666666664
6/20/2008,11,0.041666666666666664
6/20/2008,12,0.005050505050505051
6/20/2008,13,0.041666666666666664
6/20/2008,14,0.015151515151515152
6/20/2008,15,0.07575757575757576
6/20/2008,16,0.08080808080808081
6/20/2008,17,0.1717171717171717
6/20/2008,18,0.5656565656565656
6/20/2008,19,0.050505050505050504
6/20/2008,20,0.041666666666666664
6/20/2008,21,0.025252525252525252
6/20/2008,22,0.010101010101010102
6/20/2008,23,0.041666666666666664
6/20/2008,24,0.041666666666666664
6/21/2008,1,0.041666666666666664
6/21/2008,2,0.041666666666666664
6/21/2008,3,0.041666666666666664
6/21/2008,4,0.041666666666666664
6/21/2008,5,0.041666666666666664
6/21/2008,6,0.041666666666666664
6/21/2008,7,0.041666666666666664
6/21/2008,8,0.041666666666666664
6/21/2008,9,0.041666666666666664
6/21/2008,10,0.041666666666666664
6/21/2008,11,0.041666666666666664
6/21/2008,12,0.041666666666666664
6/21/2008,13,0.01282051282051282
6/21/2008,14,0.01282051282051282
6/21/2008,15,0.01282051282051282
6/21/2008,16,0.10256410256410256
6/21/2008,17,0.2564102564102564
6/21/2008,18,0.5641025641025641
6/21/2008,19,0.01282051282051282
6/21/2008,20,0.041666666666666664
6/21/2008,21,0.041666666666666664
6/21/2008,22,0.02564102564102564
6/21/2008,23,0.041666666666666664
6/21/2008,24,0.041666666666666664
6/22/2008,1,0.041666666666666664
6/22/2008,2,0.041666666666666664
6/22/2008,3,0.041666666666666664
6/22/2008,4,0.041666666666666664
6/22/2008,5,0.041666666666666664
6/22/2008,6,0.041666666666666664
6/22/2008,7,0.041666666666666664
6/22/2008,8,0.041666666666666664
6/22/2008,9,0.041666666666666664
6/22/2008,10,0.041666666666666664
6/22/2008,11,0.041666666666666664
6/22/2008,12,0.041666666666666664
6/22/2008,13,0.01282051282051282
6/22/2008,14,0.01282051282051282
6/22/2008,15,0.01282051282051282
6/22/2008,16,0.10256410256410256
6/22/2008,17,0.2564102564102564
6/22/2008,18,0.5641025641025641
6/22/2008,19,0.01282051282051282
6/22/2008,20,0.041666666666666664
6/22/2008,21,0.041666666666666664
6/22/2008,22,0.02564102564102564
6/22/2008,23,0.041666666666666664
6/22/2008,24,0.041666666666666664
6/23/2008,1,0.041666666666666664
6/23/2008,2,0.041666666666666664
6/23/2008,3,0.041666666666666664
6/23/2008,4,0.041666666666666664
6/23/2008,5,0.041666666666666664
6/23/2008,6,0.041666666666666664
6/23/2008,7,0.041666666666666664
6/23/2008,8,0.041666666666666664
6/23/2008,9,0.041666666666666664
6/23/2008,10,0.041666666666666664
6/23/2008,11,0.041666666666666664
6/23/2008,12,0.005050505050505051
6/23/2008,13,0.041666666666666664
6/23/2008,14,0.015151515151515152
6/23/2008,15,0.07575757575757576
6/23/2008,16,0.08080808080808081
6/23/2008,17,0.1717171717171717
6/23/2008,18,0.5656565656565656
6/23/2008,19,0.050505050505050504
6/23/2008,20,0.041666666666666664
6/23/2008,21,0.025252525252525252
6/23/2008,22,0.010101010101010102
6/23/2008,23,0.041666666666666664
6/23/2008,24,0.041666666666666664
6/24/2008,1,0.041666666666666664
6/24/2008,2,0.041666666666666664
6/24/2008,3,0.041666666666666664
6/24/2008,4,0.041666666666666664
6/24/2008,5,0.041666666666666664
6/24/2008,6,0.041666666666666664
6/24/2008,7,0.041666666666666664
6/24/2008,8,0.041666666666666664
6/24/2008,9,0.041666666666666664
6/24/2008,10,0.041666666666666664
6/24/2008,11,0.041666666666666664
6/24/2008,12,0.005050505050505051
6/24/2008,13,0.041666666666666664
6/24/2008,14,0.015151515151515152
6/24/2008,15,0.07575757575757576
6/24/2008,16,0.08080808080808081
6/24/2008,17,0.1717171717171717
6/24/2008,18,0.5656565656565656
6/24/2008,19,0.050505050505050504
6/24/2008,20,0.041666666666666664
6/24/2008,21,0.025252525252525252
6/24/2008,22,0.010101010101010102
6/24/2008,23,0.041666666666666664
6/24/2008,24,0.041666666666666664
6/25/2008,1,0.041666666666666664
6/25/2008,2,0.041666666666666664
6/25/2008,3,0.041666666666666664
6/25/2008,4,0.041666666666666664
6/25/2008,5,0.041666666666666664
6/25/2008,6,0.041666666666666664
6/25/2008,7,0.041666666666666664
6/25/2008,8,0.041666666666666664
6/25/2008,9,0.041666666666666664
6/25/2008,10,0.041666666666666664
6/25/2008,11,0.041666666666666664
6/25/2008,12,0.005050505050505051
6/25/2008,13,0.041666666666666664
6/25/2008,14,0.015151515151515152
6/25/2008,15,0.07575757575757576
6/25/2008,16,0.08080808080808081
6/25/2008,17,0.1717171717171717
6/25/2008,18,0.5656565656565656
6/25/2008,19,0.050505050505050504
6/25/2008,20,0.041666666666666664
6/25/2008,21,0.025252525252525252
6/25/2008,22,0.010101010101010102
6/25/2008,23,0.041666666666666664
6/25/2008,24,0.041666666666666664
6/26/2008,1,0.041666666666666664
6/26/2008,2,0.041666666666666664
6/26/2008,3,0.041666666666666664
6/26/2008,4,0.041666666666666664
6/26/2008,5,0.041666666666666664
6/26/2008,6,0.041666666666666664
6/26/2008,7,0.041666666666666664
6/26/2008,8,0.041666666666666664
6/26/2008,9,0.041666666666666664
6/26/2008,10,0.041666666666666664
6/26/2008,11,0.041666666666666664
6/26/2008,12,0.005050505050505051
6/26/2008,13,0.041666666666666664
6/26/2008,14,0.015151515151515152
6/26/2008,15,0.07575757575757576
6/26/2008,16,0.08080808080808081
6/26/2008,17,0.1717171717171717
6/26/2008,18,0.5656565656565656
6/26/2008,19,0.050505050505050504
6/26/2008,20,0.041666666666666664
6/26/2008,21,0.025252525252525252
6/26/2008,22,0.010101010101010102
6/26/2008,23,0.041666666666666664
6/26/2008,24,0.041666666666666664
6/27/2008,1,0.041666666666666664
6/27/2008,2,0.041666666666666664
6/27/2008,3,0.041666666666666664
6/27/2008,4,0.041666666666666664
6/27/2008,5,0.041666666666666664
6/27/2008,6,0.041666666666666664
6/27/2008,7,0.041666666666666664
6/27/2008,8,0.041666666666666664
6/27/2008,9,0.041666666666666664
6/27/2008,10,0.041666666666666664
6/27/2008,11,0.041666666666666664
6/27/2008,12,0.005050505050505051
6/27/2008,13,0.041666666666666664
6/27/2008,14,0.015151515151515152
6/27/2008,15,0.07575757575757576
6/27/2008,16,0.08080808080808081
6/27/2008,17,0.1717171717171717
6/27/2008,18,0.5656565656565656
6/27/2008,19,0.050505050505050504
6/27/2008,20,0.041666666666666664
6/27/2008,21,0.025252525252525252
6/27/2008,22,0.010101010101010102
6/27/2008,23,0.041666666666666664
6/27/2008,24,0.041666666666666664
6/28/2008,1,0.041666666666666664
6/28/2008,2,0.041666666666666664
6/28/2008,3,0.041666666666666664
6/28/2008,4,0.041666666666666664
6/28/2008,5,0.041666666666666664
6/28/2008,6,0.041666666666666664
6/28/2008,7,0.041666666666666664
6/28/2008,8,0.041666666666666664
6/28/2008,9,0.041666666666666664
6/28/2008,10,0.041666666666666664
6/28/2008,11,0.041666666666666664
6/28/2008,12,0.041666666666666664
6/28/2008,13,0.01282051282051282
6/28/2008,14,0.01282051282051282
6/28/2008,15,0.01282051282051282
6/28/2008,16,0.10256410256410256
6/28/2008,17,0.2564102564102564
6/28/2008,18,0.5641025641025641
6/28/2008,19,0.01282051282051282
6/28/2008,20,0.041666666666666664
6/28/2008,21,0.041666666666666664
6/28/2008,22,0.02564102564102564
6/28/2008,23,0.041666666666666664
6/28/2008,24,0.041666666666666664
6/29/2008,1,0.041666666666666664
6/29/2008,2,0.041666666666666664
6/29/2008,3,0.041666666666666664
6/29/2008,4,0.041666666666666664
6/29/2008,5,0.041666666666666664
6/29/2008,6,0.041666666666666664
6/29/2008,7,0.041666666666666664
6/29/2008,8,0.041666666666666664
6/29/2008,9,0.041666666666666664
6/29/2008,10,0.041666666666666664
6/29/2008,11,0.041666666666666664
6/29/2008,12,0.041666666666666664
6/29/2008,13,0.01282051282051282
6/29/2008,14,0.01282051282051282
6/29/2008,15,0.01282051282051282
6/29/2008,16,0.10256410256410256
6/29/2008,17,0.2564102564102564
6/29/2008,18,0.5641025641025641
6/29/2008,19,0.01282051282051282
6/29/2008,20,0.041666666666666664
6/29/2008,21,0.041666666666666664
6/29/2008,22,0.02564102564102564
6/29/2008,23,0.041666666666666664
6/29/2008,24,0.041666666666666664
6/30/2008,1,0.041666666666666664
6/30/2008,2,0.041666666666666664
6/30/2008,3,0.041666666666666664
6/30/2008,4,0.041666666666666664
6/30/2008,5,0.041666666666666664
6/30/2008,6,0.041666666666666664
6/30/2008,7,0.041666666666666664
6/30/2008,8,0.041666666666666664
6/30/2008,9,0.041666666666666664
6/30/2008,10,0.041666666666666664
6/30/2008,11,0.041666666666666664
6/30/2008,12,0.005050505050505051
6/30/2008,13,0.041666666666666664
6/30/2008,14,0.015151515151515152
6/30/2008,15,0.07575757575757576
6/30/2008,16,0.08080808080808081
6/30/2008,17,0.1717171717171717
6/30/2008,18,0.5656565656565656
6/30/2008,19,0.050505050505050504
6/30/2008,20,0.041666666666666664
6/30/2008,21,0.025252525252525252
6/30/2008,22,0.010101010101010102
6/30/2008,23,0.041666666666666664
6/30/2008,24,0.041666666666666664
7/1/2008,1,0.041666666666666664
7/1/2008,2,0.041666666666666664
7/1/2008,3,0.041666666666666664
7/1/2008,4,0.041666666666666664
7/1/2008,5,0.041666666666666664
7/1/2008,6,0.041666666666666664
7/1/2008,7,0.041666666666666664
7/1/2008,8,0.041666666666666664
7/1/2008,9,0.041666666666666664
7/1/2008,10,0.041666666666666664
7/1/2008,11,0.041666666666666664
7/1/2008,12,0.005050505050505051
7/1/2008,13,0.041666666666666664
7/1/2008,14,0.015151515151515152
7/1/2008,15,0.07575757575757576
7/1/2008,16,0.08080808080808081
7/1/2008,17,0.1717171717171717
7/1/2008,18,0.5656565656565656
7/1/2008,19,0.050505050505050504
7/1/2008,20,0.041666666666666664
7/1/2008,21,0.025252525252525252
7/1/2008,22,0.010101010101010102
7/1/2008,23,0.041666666666666664
7/1/2008,24,0.041666666666666664
7/2/2008,1,0.041666666666666664
7/2/2008,2,0.041666666666666664
7/2/2008,3,0.041666666666666664
7/2/2008,4,0.041666666666666664
7/2/2008,5,0.041666666666666664
7/2/2008,6,0.041666666666666664
7/2/2008,7,0.041666666666666664
7/2/2008,8,0.041666666666666664
7/2/2008,9,0.041666666666666664
7/2/2008,10,0.041666666666666664
7/2/2008,11,0.041666666666666664
7/2/2008,12,0.005050505050505051
7/2/2008,13,0.041666666666666664
7/2/2008,14,0.015151515151515152
7/2/2008,15,0.07575757575757576
7/2/2008,16,0.08080808080808081
7/2/2008,17,0.1717171717171717
7/2/2008,18,0.5656565656565656
7/2/2008,19,0.050505050505050504
7/2/2008,20,0.041666666666666664
7/2/2008,21,0.025252525252525252
7/2/2008,22,0.010101010101010102
7/2/2008,23,0.041666666666666664
7/2/2008,24,0.041666666666666664
7/3/2008,1,0.041666666666666664
7/3/2008,2,0.041666666666666664
7/3/2008,3,0.041666666666666664
7/3/2008,4,0.041666666666666664
7/3/2008,5,0.041666666666666664
7/3/2008,6,0.041666666666666664
7/3/2008,7,0.041666666666666664
7/3/2008,8,0.041666666666666664
7/3/2008,9,0.041666666666666664
7/3/2008,10,0.041666666666666664
7/3/2008,11,0.041666666666666664
7/3/2008,12,0.005050505050505051
7/3/2008,13,0.041666666666666664
7/3/2008,14,0.015151515151515152
7/3/2008,15,0.07575757575757576
7/3/2008,16,0.08080808080808081
7/3/2008,17,0.1717171717171717
7/3/2008,18,0.5656565656565656
7/3/2008,19,0.050505050505050504
7/3/2008,20,0.041666666666666664
7/3/2008,21,0.025252525252525252
7/3/2008,22,0.010101010101010102
7/3/2008,23,0.041666666666666664
7/3/2008,24,0.041666666666666664
7/4/2008,1,0.041666666666666664
7/4/2008,2,0.041666666666666664
7/4/2008,3,0.041666666666666664
7/4/2008,4,0.041666666666666664
7/4/2008,5,0.041666666666666664
7/4/2008,6,0.041666666666666664
7/4/2008,7,0.041666666666666664
7/4/2008,8,0.041666666666666664
7/4/2008,9,0.041666666666666664
7/4/2008,10,0.041666666666666664
7/4/2008,11,0.041666666666666664
7/4/2008,12,0.005050505050505051
7/4/2008,13,0.041666666666666664
7/4/2008,14,0.015151515151515152
7/4/2008,15,0.07575757575757576
7/4/2008,16,0.08080808080808081
7/4/2008,17,0.1717171717171717
7/4/2008,18,0.5656565656565656
7/4/2008,19,0.050505050505050504
7/4/2008,20,0.041666666666666664
7/4/2008,21,0.025252525252525252
7/4/2008,22,0.010101010101010102
7/4/2008,23,0.041666666666666664
7/4/2008,24,0.041666666666666664
7/5/2008,1,0.041666666666666664
7/5/2008,2,0.041666666666666664
7/5/2008,3,0.041666666666666664
7/5/2008,4,0.041666666666666664
7/5/2008,5,0.041666666666666664
7/5/2008,6,0.041666666666666664
7/5/2008,7,0.041666666666666664
7/5/2008,8,0.041666666666666664
7/5/2008,9,0.041666666666666664
7/5/2008,10,0.041666666666666664
7/5/2008,11,0.041666666666666664
7/5/2008,12,0.041666666666666664
7/5/2008,13,0.01282051282051282
7/5/2008,14,0.01282051282051282
7/5/2008,15,0.01282051282051282
7/5/2008,16,0.10256410256410256
7/5/2008,17,0.2564102564102564
7/5/2008,18,0.5641025641025641
7/5/2008,19,0.01282051282051282
7/5/2008,20,0.041666666666666664
7/5/2008,21,0.041666666666666664
7/5/2008,22,0.02564102564102564
7/5/2008,23,0.041666666666666664
7/5/2008,24,0.041666666666666664
7/6/2008,1,0.041666666666666664
7/6/2008,2,0.041666666666666664
7/6/2008,3,0.041666666666666664
7/6/2008,4,0.041666666666666664
7/6/2008,5,0.041666666666666664
7/6/2008,6,0.041666666666666664
7/6/2008,7,0.041666666666666664
7/6/2008,8,0.041666666666666664
7/6/2008,9,0.041666666666666664
7/6/2008,10,0.041666666666666664
7/6/2008,11,0.041666666666666664
7/6/2008,12,0.041666666666666664
7/6/2008,13,0.01282051282051282
7/6/2008,14,0.01282051282051282
7/6/2008,15,0.01282051282051282
7/6/2008,16,0.10256410256410256
7/6/2008,17,0.2564102564102564
7/6/2008,18,0.5641025641025641
7/6/2008,19,0.01282051282051282
7/6/2008,20,0.041666666666666664
7/6/2008,21,0.041666666666666664
7/6/2008,22,0.02564102564102564
7/6/2008,23,0.041666666666666664
7/6/2008,24,0.041666666666666664
7/7/2008,1,0.041666666666666664
7/7/2008,2,0.041666666666666664
7/7/2008,3,0.041666666666666664
7/7/2008,4,0.041666666666666664
7/7/2008,5,0.041666666666666664
7/7/2008,6,0.041666666666666664
7/7/2008,7,0.041666666666666664
7/7/2008,8,0.041666666666666664
7/7/2008,9,0.041666666666666664
7/7/2008,10,0.041666666666666664
7/7/2008,11,0.041666666666666664
7/7/2008,12,0.005050505050505051
7/7/2008,13,0.041666666666666664
7/7/2008,14,0.015151515151515152
7/7/2008,15,0.07575757575757576
7/7/2008,16,0.08080808080808081
7/7/2008,17,0.1717171717171717
7/7/2008,18,0.5656565656565656
7/7/2008,19,0.050505050505050504
7/7/2008,20,0.041666666666666664
7/7/2008,21,0.025252525252525252
7/7/2008,22,0.010101010101010102
7/7/2008,23,0.041666666666666664
7/7/2008,24,0.041666666666666664
7/8/2008,1,0.041666666666666664
7/8/2008,2,0.041666666666666664
7/8/2008,3,0.041666666666666664
7/8/2008,4,0.041666666666666664
7/8/2008,5,0.041666666666666664
7/8/2008,6,0.041666666666666664
7/8/2008,7,0.041666666666666664
7/8/2008,8,0.041666666666666664
7/8/2008,9,0.041666666666666664
7/8/2008,10,0.041666666666666664
7/8/2008,11,0.041666666666666664
7/8/2008,12,0.005050505050505051
7/8/2008,13,0.041666666666666664
7/8/2008,14,0.015151515151515152
7/8/2008,15,0.07575757575757576
7/8/2008,16,0.08080808080808081
7/8/2008,17,0.1717171717171717
7/8/2008,18,0.5656565656565656
7/8/2008,19,0.050505050505050504
7/8/2008,20,0.041666666666666664
7/8/2008,21,0.025252525252525252
7/8/2008,22,0.010101010101010102
7/8/2008,23,0.041666666666666664
7/8/2008,24,0.041666666666666664
7/9/2008,1,0.041666666666666664
7/9/2008,2,0.041666666666666664
7/9/2008,3,0.041666666666666664
7/9/2008,4,0.041666666666666664
7/9/2008,5,0.041666666666666664
7/9/2008,6,0.041666666666666664
7/9/2008,7,0.041666666666666664
7/9/2008,8,0.041666666666666664
7/9/2008,9,0.041666666666666664
7/9/2008,10,0.041666666666666664
7/9/2008,11,0.041666666666666664
7/9/2008,12,0.005050505050505051
7/9/2008,13,0.041666666666666664
7/9/2008,14,0.015151515151515152
7/9/2008,15,0.07575757575757576
7/9/2008,16,0.08080808080808081
7/9/2008,17,0.1717171717171717
7/9/2008,18,0.5656565656565656
7/9/2008,19,0.050505050505050504
7/9/2008,20,0.041666666666666664
7/9/2008,21,0.025252525252525252
7/9/2008,22,0.010101010101010102
7/9/2008,23,0.041666666666666664
7/9/2008,24,0.041666666666666664
7/10/2008,1,0.041666666666666664
7/10/2008,2,0.041666666666666664
7/10/2008,3,0.041666666666666664
7/10/2008,4,0.041666666666666664
7/10/2008,5,0.041666666666666664
7/10/2008,6,0.041666666666666664
7/10/2008,7,0.041666666666666664
7/10/2008,8,0.041666666666666664
7/10/2008,9,0.041666666666666664
7/10/2008,10,0.041666666666666664
7/10/2008,11,0.041666666666666664
7/10/2008,12,0.005050505050505051
7/10/2008,13,0.041666666666666664
7/10/2008,14,0.015151515151515152
7/10/2008,15,0.07575757575757576
7/10/2008,16,0.08080808080808081
7/10/2008,17,0.1717171717171717
7/10/2008,18,0.5656565656565656
7/10/2008,19,0.050505050505050504
7/10/2008,20,0.041666666666666664
7/10/2008,21,0.025252525252525252
7/10/2008,22,0.010101010101010102
7/10/2008,23,0.041666666666666664
7/10/2008,24,0.041666666666666664
7/11/2008,1,0.041666666666666664
7/11/2008,2,0.041666666666666664
7/11/2008,3,0.041666666666666664
7/11/2008,4,0.041666666666666664
7/11/2008,5,0.041666666666666664
7/11/2008,6,0.041666666666666664
7/11/2008,7,0.041666666666666664
7/11/2008,8,0.041666666666666664
7/11/2008,9,0.041666666666666664
7/11/2008,10,0.041666666666666664
7/11/2008,11,0.041666666666666664
7/11/2008,12,0.005050505050505051
7/11/2008,13,0.041666666666666664
7/11/2008,14,0.015151515151515152
7/11/2008,15,0.07575757575757576
7/11/2008,16,0.08080808080808081
7/11/2008,17,0.1717171717171717
7/11/2008,18,0.5656565656565656
7/11/2008,19,0.050505050505050504
7/11/2008,20,0.041666666666666664
7/11/2008,21,0.025252525252525252
7/11/2008,22,0.010101010101010102
7/11/2008,23,0.041666666666666664
7/11/2008,24,0.041666666666666664
7/12/2008,1,0.041666666666666664
7/12/2008,2,0.041666666666666664
7/12/2008,3,0.041666666666666664
7/12/2008,4,0.041666666666666664
7/12/2008,5,0.041666666666666664
7/12/2008,6,0.041666666666666664
7/12/2008,7,0.041666666666666664
7/12/2008,8,0.041666666666666664
7/12/2008,9,0.041666666666666664
7/12/2008,10,0.041666666666666664
7/12/2008,11,0.041666666666666664
7/12/2008,12,0.041666666666666664
7/12/2008,13,0.01282051282051282
7/12/2008,14,0.01282051282051282
7/12/2008,15,0.01282051282051282
7/12/2008,16,0.10256410256410256
7/12/2008,17,0.2564102564102564
7/12/2008,18,0.5641025641025641
7/12/2008,19,0.01282051282051282
7/12/2008,20,0.041666666666666664
7/12/2008,21,0.041666666666666664
7/12/2008,22,0.02564102564102564
7/12/2008,23,0.041666666666666664
7/12/2008,24,0.041666666666666664
7/13/2008,1,0.041666666666666664
7/13/2008,2,0.041666666666666664
7/13/2008,3,0.041666666666666664
7/13/2008,4,0.041666666666666664
7/13/2008,5,0.041666666666666664
7/13/2008,6,0.041666666666666664
7/13/2008,7,0.041666666666666664
7/13/2008,8,0.041666666666666664
7/13/2008,9,0.041666666666666664
7/13/2008,10,0.041666666666666664
7/13/2008,11,0.041666666666666664
7/13/2008,12,0.041666666666666664
7/13/2008,13,0.01282051282051282
7/13/2008,14,0.01282051282051282
7/13/2008,15,0.01282051282051282
7/13/2008,16,0.10256410256410256
7/13/2008,17,0.2564102564102564
7/13/2008,18,0.5641025641025641
7/13/2008,19,0.01282051282051282
7/13/2008,20,0.041666666666666664
7/13/2008,21,0.041666666666666664
7/13/2008,22,0.02564102564102564
7/13/2008,23,0.041666666666666664
7/13/2008,24,0.041666666666666664
7/14/2008,1,0.041666666666666664
7/14/2008,2,0.041666666666666664
7/14/2008,3,0.041666666666666664
7/14/2008,4,0.041666666666666664
7/14/2008,5,0.041666666666666664
7/14/2008,6,0.041666666666666664
7/14/2008,7,0.041666666666666664
7/14/2008,8,0.041666666666666664
7/14/2008,9,0.041666666666666664
7/14/2008,10,0.041666666666666664
7/14/2008,11,0.041666666666666664
7/14/2008,12,0.005050505050505051
7/14/2008,13,0.041666666666666664
7/14/2008,14,0.015151515151515152
7/14/2008,15,0.07575757575757576
7/14/2008,16,0.08080808080808081
7/14/2008,17,0.1717171717171717
